ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210032
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:01:21
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07196219,0.21801363,0.12021179,0.54032207,0.30417091,0.18721761,0.14587836,0.40700144,-0.08895402,0.36956704,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:32.0,0,0
607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07295348,0.18418872,0.09398887,0.56639409,0.28225750,0.15808797,0.11884548,0.36681044,-0.10349962,0.34445328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:32.0,0,0
608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09804288,0.06416047,-0.03194553,0.44549218,0.20201659,0.06592460,0.06630013,0.27029780,-0.15722324,0.44681755,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:32.0,0,0
609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09261391,-0.04246908,-0.17036180,0.25967538,0.10252371,-0.02375875,-0.00802672,0.15840945,-0.23854718,0.28068909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11509556,0.25355732,0.07670492,0.41340587,0.24538675,0.16005225,0.08376782,0.34700978,-0.06785976,0.58587897,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26642957,0.30405223,0.07641111,0.39374977,0.27238533,0.15766147,0.10634159,0.36929870,-0.07599460,0.59443986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08780587,0.14737575,-0.03877918,0.30126005,0.23183092,0.06835722,0.09716204,0.31505546,-0.15213594,0.46321779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15060094,-0.03240139,-0.16530761,0.18723556,0.16467448,-0.01974706,0.05963886,0.23436868,-0.23273382,0.25278547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
614,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22122544,0.02756020,-0.02702987,0.34353945,0.21749538,0.07975374,0.09561607,0.33431840,-0.14036210,0.32183325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:34.0,0,0
615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09936908,0.17367569,0.04549931,0.45579559,0.23351893,0.12055038,0.08660498,0.34194422,-0.13070525,0.31918198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:34.0,0,0
616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06431935,0.11364643,-0.02952687,0.40110943,0.17947432,0.06176626,0.04015742,0.28289783,-0.18073490,0.26340580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:34.0,0,0
617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07512870,-0.02119975,-0.16652872,0.27593517,0.09194691,-0.02979837,-0.01561289,0.17933843,-0.25304976,0.18853191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:34.0,0,0
618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11189346,-0.12381291,-0.19631085,0.18916953,0.03375782,-0.04396923,-0.06043405,0.14813544,-0.21578753,0.28103966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:34.0,0,0
619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07079522,0.19121611,-0.02080652,0.28890219,0.14129791,0.08694859,-0.00226106,0.26479977,-0.14594457,0.45969018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:35.0,0,0
620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03203322,0.11595085,-0.08752312,0.15612423,0.14137477,0.03561767,0.01578104,0.26155496,-0.18219018,0.43942410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:35.0,0,0
621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09164728,-0.05495110,-0.23376587,-0.00213337,0.10153052,-0.06181308,0.00603691,0.20309357,-0.26396245,0.22760382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:35.0,0,0
622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21612991,-0.20385873,-0.38221520,-0.11291108,0.01848190,-0.16246098,-0.04349131,0.10434288,-0.35067943,0.13709536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:35.0,0,0
623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06902786,0.05474585,-0.11019407,0.16623986,0.12131858,0.03169602,0.01345685,0.26024985,-0.19722524,0.34968472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:35.0,0,0
624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01088682,0.09805492,-0.07507636,0.25230148,0.10183474,0.04643632,-0.02184571,0.22553141,-0.20506182,0.25373882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:36.0,0,0
625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06623853,-0.02246515,-0.18169850,0.18861926,0.02598713,-0.03313529,-0.07528591,0.12774795,-0.26902384,0.17973453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:36.0,0,0
626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13568005,-0.16105881,-0.32148251,0.05531487,-0.06245435,-0.12517276,-0.13883097,0.01696812,-0.33438954,0.12184188,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:36.0,0,0
627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17490751,-0.19944504,-0.25089192,0.04702342,-0.02089973,-0.06453644,-0.09905776,0.08760473,-0.25187084,0.26914090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:36.0,0,0
628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06053638,0.05413486,-0.13002555,0.11183859,0.09397502,0.02217230,-0.01262750,0.20052336,-0.21071695,0.42398500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:36.0,0,0
629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12812363,-0.02206759,-0.19973430,0.00943783,0.10191126,-0.03084651,0.00789967,0.20179495,-0.26586556,0.27004778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:37.0,0,0
630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23531638,-0.17377611,-0.33748704,-0.12626380,0.04411893,-0.12473504,-0.02528894,0.12283346,-0.34180754,0.09980395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:37.0,0,0
631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33305079,-0.30847096,-0.42422685,-0.18422510,-0.03002957,-0.18618324,-0.07301614,0.04452242,-0.36104098,0.07169415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:37.0,0,0
632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08233556,0.02234946,-0.15113375,0.08671510,0.08765994,0.00400680,-0.01647295,0.18396756,-0.24693608,0.25055349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:37.0,0,0
633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01571262,-0.00530179,-0.19541767,0.06638288,0.04297031,-0.03292414,-0.05658822,0.11694136,-0.26507720,0.34782922,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:37.0,0,0
634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11959972,-0.15074664,-0.32825878,-0.02331671,-0.04824325,-0.12581667,-0.13367003,-0.00335072,-0.33556300,0.30956882,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:38.0,0,0
635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18214367,-0.26569456,-0.42917824,-0.16563272,-0.11568744,-0.18586604,-0.16923624,-0.07225257,-0.34738749,0.30327293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:38.0,0,0
636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02771309,0.06214122,-0.15929726,-0.00417283,0.06320678,0.01312517,-0.04584108,0.14078797,-0.22887312,0.42633095,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:38.0,0,0
637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02741315,0.03274012,-0.19729955,-0.03264068,0.07964778,-0.02221757,-0.01816709,0.14868952,-0.26144809,0.26044679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:38.0,0,0
638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15311024,-0.12029454,-0.31336394,-0.12058640,0.00841436,-0.10325687,-0.06727028,0.05349262,-0.33450654,0.06363091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:38.0,0,0
639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20827036,-0.23256096,-0.43911451,-0.18108042,-0.05672534,-0.19311705,-0.11135935,-0.03376590,-0.39516348,-0.00892346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:39.0,0,0
640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10753904,0.06613855,-0.12221110,0.11517479,0.08807763,0.03087335,-0.02406785,0.15715820,-0.22282879,0.22567518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:39.0,0,0
641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02343276,0.08729765,-0.12505373,0.14647669,0.08413048,0.01950998,-0.03473119,0.13600263,-0.23323449,0.27288830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:39.0,0,0
642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10926598,-0.05404361,-0.25533393,0.02216179,0.00921065,-0.07279448,-0.08030042,0.02846691,-0.29915893,0.21533069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:39.0,0,0
643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10086185,-0.15887789,-0.39999530,-0.17696455,-0.05270083,-0.16418135,-0.11426885,-0.03980847,-0.35920981,0.16070938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:39.0,0,0
644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03339240,0.10144874,-0.15605032,-0.06208863,0.11347154,0.01517205,0.00631161,0.16916776,-0.21408527,0.31250435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:40.0,0,0
645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08265009,0.08918439,-0.15395084,-0.08479629,0.13919972,0.01058048,0.02224348,0.18985446,-0.24251089,0.02818313,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:40.0,0,0
646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22703041,-0.05289593,-0.24552518,-0.08476321,0.06828189,-0.06821679,-0.02603595,0.11060068,-0.31107309,-0.11968239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:40.0,0,0
647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26108232,-0.16670960,-0.34979784,-0.08511747,-0.03791045,-0.14627977,-0.10873653,-0.01168482,-0.38636306,-0.36439201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:40.0,0,0
648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03414026,0.11329608,-0.10990914,0.13752647,0.08847725,0.02555891,-0.03142400,0.15096554,-0.22925000,0.04065615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:40.0,0,0
649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00173083,0.09359823,-0.14466387,0.03988536,0.07815705,0.00554070,-0.03944602,0.12881406,-0.23990250,0.12184188,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:41.0,0,0
650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18246210,-0.06639004,-0.27776867,-0.13165112,0.03518388,-0.08380723,-0.05488519,0.07510348,-0.30600297,0.10674097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:41.0,0,0
651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25043213,-0.18378189,-0.42047060,-0.33094972,-0.01345284,-0.17458043,-0.07832438,0.01695310,-0.36316758,-0.01701367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:41.0,0,0
652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09821660,0.11092368,-0.11292215,-0.01169591,0.13449427,0.03756715,0.01633221,0.21028736,-0.20964545,0.09119687,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:41.0,0,0
653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00620711,0.11532521,-0.08868345,0.16940679,0.12441194,0.03436265,0.00525644,0.18982045,-0.23002829,-0.01862341,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:41.0,0,0
654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03458923,-0.02298675,-0.21170178,0.09005181,0.03262284,-0.05458408,-0.06101995,0.07698752,-0.29809660,-0.04932228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:42.0,0,0
655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09534925,-0.14777303,-0.36906102,-0.09871382,-0.05807791,-0.15349680,-0.12734112,-0.03085069,-0.36500710,-0.02893159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:42.0,0,0
656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12544951,0.14940739,-0.09981503,0.06435435,0.07951769,0.04219453,-0.04128592,0.15306148,-0.19643262,0.33620948,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:42.0,0,0
657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06264320,0.09922913,-0.12676236,-0.03271692,0.09336914,0.02379124,-0.02726158,0.16030516,-0.21559446,0.24035195,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:42.0,0,0
658,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19643208,-0.06589286,-0.23332091,-0.04091450,0.03939493,-0.06382126,-0.04929478,0.09191550,-0.28783441,0.19273573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:42.0,0,0
659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25069427,-0.19295847,-0.36137551,-0.07629210,-0.03937730,-0.15604214,-0.10622368,-0.00697713,-0.37944981,-0.09305338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:43.0,0,0
660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07400063,0.06219469,-0.11749505,0.11109348,0.06410427,0.01711740,-0.04806770,0.13814139,-0.23178269,0.17335498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:43.0,0,0
661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04088736,0.06457858,-0.13345245,0.10877085,0.03150046,0.00023686,-0.08597147,0.09516373,-0.23210131,0.40832400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:43.0,0,0
662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14160852,-0.08377212,-0.26446950,-0.03002609,-0.04831780,-0.09032232,-0.14100528,-0.00552590,-0.29295573,0.49717695,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:43.0,0,0
663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32330298,-0.24411775,-0.39772671,-0.15245916,-0.09814278,-0.17990941,-0.15730152,-0.06602794,-0.35132301,0.32242575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:43.0,0,0
664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20698580,0.03209487,-0.10393267,0.15657908,0.06606036,0.02250801,-0.04107977,0.14103258,-0.23371121,0.30101165,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:44.0,0,0
665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28509673,-0.02550113,-0.14444463,0.17131537,0.05334689,-0.01536164,-0.05203605,0.11489969,-0.27513552,0.05394501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:44.0,0,0
666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30479437,-0.16159934,-0.27522057,0.09702285,-0.04105093,-0.10797232,-0.11983600,0.00207172,-0.34631237,-0.04668856,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:44.0,0,0
667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31969312,-0.27595693,-0.37843710,-0.02711752,-0.12213966,-0.17322949,-0.17817414,-0.08926081,-0.34484625,0.18553895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:44.0,0,0
668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07144983,0.06469698,-0.08804072,0.20979814,0.00878569,0.03377379,-0.10195392,0.07394174,-0.20904045,0.55989188,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:44.0,0,0
669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11263239,0.01410737,-0.13565193,0.13449664,0.01893562,-0.00224402,-0.07878383,0.07546408,-0.22989234,0.55907929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:45.0,0,0
670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26063871,-0.14944026,-0.26206607,0.02998729,-0.01428419,-0.09045098,-0.07824486,0.02729008,-0.30854142,0.28336024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:45.0,0,0
671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.39412552,-0.28864610,-0.34351858,-0.03475225,-0.05021942,-0.14614868,-0.09031221,-0.00415333,-0.32315445,0.15448841,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:45.0,0,0
672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23910043,0.02882622,-0.05779169,0.26831749,0.09681293,0.05343592,-0.00164355,0.18244778,-0.21230718,0.24024563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:45.0,0,0
673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18957466,-0.01073694,-0.09951594,0.26150194,0.06034809,0.01658713,-0.03426765,0.13083115,-0.23764007,0.18291828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:45.0,0,0
674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19232215,-0.14330941,-0.22868778,0.13537812,-0.03100318,-0.07188425,-0.09933776,0.02700054,-0.29078093,0.20717323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:46.0,0,0
675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16974838,-0.24824399,-0.30854577,0.03054507,-0.09329654,-0.12230267,-0.13426107,-0.03061228,-0.29099929,0.29748529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:46.0,0,0
676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03082761,0.06505093,-0.06382750,0.22939706,0.04568848,0.05678157,-0.04429129,0.13888130,-0.18498489,0.53704822,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:46.0,0,0
677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03473204,-0.00172237,-0.11183929,0.18443894,0.05822410,0.01872791,-0.02013029,0.14816608,-0.21624009,0.45007885,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:46.0,0,0
678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17158815,-0.15613282,-0.23902369,0.10141617,0.01950096,-0.07120231,-0.02743074,0.09822550,-0.29858810,0.15960068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:46.0,0,0
679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22608897,-0.22355103,-0.20059767,0.13527331,0.04400691,-0.03957397,0.00709938,0.16439682,-0.24658978,0.07978535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:47.0,0,0
680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01797998,0.03341639,-0.06476794,0.32626155,0.13236451,0.05244816,0.06168972,0.25248647,-0.20882897,0.08961865,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:47.0,0,0
681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02881932,-0.03526725,-0.11415093,0.28465930,0.09181508,0.01367953,0.03443044,0.20475380,-0.23754221,0.14826587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:47.0,0,0
