ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05367663,0.20198567,0.05694098,0.24630333,-0.07948069,0.07761215,-0.14516115,-0.03907996,-0.07716484,0.10493778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05126722,0.15484829,0.02183932,0.19646952,-0.06979582,0.04477133,-0.13778743,-0.04404146,-0.11618078,0.10838449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01333082,0.05451639,-0.11408707,0.05024230,-0.11271466,-0.03977432,-0.16528484,-0.10925180,-0.18614255,0.12513216,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02273121,-0.02655500,-0.23747598,-0.01921113,-0.17721814,-0.12711854,-0.21696025,-0.20105588,-0.26093599,0.04722041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16958183,0.21102791,0.04786684,0.20511180,-0.03072346,0.08455668,-0.10580793,0.00968643,-0.05548860,0.31192851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19817746,0.21483664,0.05434624,0.21792886,-0.00041095,0.08639853,-0.07727786,0.03612315,-0.06698076,0.29409444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14728881,0.12390320,-0.06733525,0.09608517,-0.05399253,0.00032541,-0.11773118,-0.03549057,-0.13748217,0.22642957,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:11.0,0,0
614,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07516640,0.03658162,-0.18610129,0.00339278,-0.10987122,-0.08187476,-0.15782760,-0.11337602,-0.22209804,0.11676593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17374505,0.22793055,0.05788850,0.20459265,0.01107237,0.09943426,-0.06653617,0.06833903,-0.02698566,0.39638522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19803065,0.24946821,0.06792848,0.21733558,0.04766263,0.10515895,-0.03254246,0.10863788,-0.03279418,0.40210605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07090217,0.14776114,-0.04034540,0.12870184,0.01527110,0.02458668,-0.05308154,0.06303167,-0.11514720,0.28839648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00155738,0.05464515,-0.15291271,0.04088578,-0.04147805,-0.05383707,-0.09225525,-0.01701470,-0.19641691,0.10956585,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:12.0,0,0
619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01664698,0.19560196,0.03280240,0.20136313,0.05041242,0.08452506,-0.02404828,0.12811053,-0.04463474,0.22703019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05795270,0.26558444,0.10956889,0.30176201,0.10493506,0.12777594,0.01873528,0.19745520,-0.02043997,0.18216440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03865424,0.18618506,0.04259253,0.27118307,0.07953045,0.07365212,0.00499632,0.16397251,-0.08522819,0.06720781,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13889697,0.07612449,-0.07894766,0.17318895,0.01402167,-0.01396408,-0.04410329,0.07285458,-0.17099760,-0.13413191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27868271,-0.03944236,-0.18715294,0.04856823,-0.05160253,-0.08891683,-0.08841852,0.00026499,-0.19194978,-0.19180736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:13.0,0,0
624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07141435,0.25917006,0.12964807,0.36553782,0.08987092,0.13572182,0.00755610,0.19908611,-0.02728439,-0.04951160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03716344,0.23377559,0.09856830,0.29994792,0.07321616,0.10037406,-0.01121845,0.17350049,-0.07027341,-0.13283870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04675463,0.12768859,-0.00954701,0.29821503,-0.00751793,0.01659686,-0.07698673,0.07116525,-0.15557645,-0.24815430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06492437,0.03887286,-0.14117803,0.18634963,-0.09228155,-0.07388474,-0.14063054,-0.04414126,-0.23918711,-0.35180008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09861113,0.24059433,0.08223499,0.34981406,0.00665183,0.09275459,-0.07558808,0.10891637,-0.06471416,-0.13332862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:14.0,0,0
629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15480264,0.24189349,0.08328014,0.34288031,0.00207736,0.08876614,-0.08207715,0.09730102,-0.08089786,-0.12588578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13036826,0.14359017,-0.03815542,0.21491182,-0.06899795,0.00021263,-0.13568848,0.00066352,-0.16129099,-0.18321946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09524342,0.05388414,-0.18084127,0.02327525,-0.14063567,-0.09258281,-0.18937221,-0.10032403,-0.23971039,-0.13288577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20734105,0.24519095,0.04592653,0.17883347,-0.06866908,0.07614236,-0.15144011,0.02086134,-0.05539256,0.13442363,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26489654,0.27808210,0.07989176,0.20801175,-0.06495506,0.09373105,-0.15447059,0.02092069,-0.04847097,0.21830940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:15.0,0,0
634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22324155,0.18301526,-0.01883917,0.12034502,-0.10973848,0.02256539,-0.18925583,-0.04733305,-0.12454858,0.15717563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13608868,0.07807262,-0.14010054,0.01162499,-0.16745856,-0.06225079,-0.22915900,-0.13065672,-0.20530184,0.05839236,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18962531,0.15805349,-0.00156185,0.10434450,-0.08167468,0.04334898,-0.15915850,-0.00306711,-0.06752747,0.30802953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30935487,0.29099086,0.09605697,0.19628449,-0.03824549,0.10971646,-0.13018088,0.03729875,-0.02797132,0.38886246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27259490,0.22421968,0.03776392,0.15224299,-0.05881907,0.05887472,-0.14454639,0.00257760,-0.08512846,0.34533414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:16.0,0,0
639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17660740,0.10517621,-0.09077334,0.02031196,-0.12520966,-0.02990864,-0.19320700,-0.08637590,-0.16769974,0.24887019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07793838,-0.00501293,-0.23430650,-0.09395362,-0.19429609,-0.13315903,-0.24038707,-0.18624523,-0.24187043,0.15163298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17198269,0.23255117,0.08295386,0.18581904,-0.04971867,0.09329624,-0.13937996,0.01936935,-0.03584440,0.43459603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17248523,0.21663031,0.06729446,0.18543395,-0.05148482,0.07710057,-0.13975848,0.01251121,-0.06444238,0.40157843,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05239391,0.09681611,-0.06665013,0.06092449,-0.10057123,-0.01958013,-0.17421883,-0.06435942,-0.15646029,0.27897340,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:17.0,0,0
644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04334971,-0.00844953,-0.20197923,-0.05827197,-0.16566844,-0.11137038,-0.22467123,-0.15641852,-0.24451987,0.13683477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08458993,0.17370506,0.02038282,0.09971485,-0.05573532,0.05595293,-0.13958706,0.00920066,-0.06755474,0.39326197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09943098,0.18252973,0.05153708,0.16216235,-0.02482633,0.06999753,-0.11055289,0.03671884,-0.06968284,0.40994924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04289448,0.09001277,-0.07709434,-0.00539593,-0.06592090,-0.01624518,-0.13564841,-0.02560854,-0.15520930,0.27444312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01310116,-0.00830368,-0.19771667,-0.03828270,-0.11924409,-0.10462590,-0.16892521,-0.10601871,-0.23942487,0.18081680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:18.0,0,0
649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01432452,-0.00783897,-0.08346525,0.05707922,-0.08043166,-0.02141228,-0.13897794,-0.02267167,-0.11474121,0.34895515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14354271,0.19945127,0.04387913,0.14261062,0.00425768,0.07460006,-0.07101299,0.06287988,-0.06856044,0.35310173,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16157150,0.15227464,0.01502992,0.17565954,0.02863890,0.03794303,-0.03625734,0.08317935,-0.11361774,0.29992163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05415577,0.03581680,-0.12329803,0.08457520,-0.01555393,-0.05950177,-0.06329732,0.01784759,-0.21031469,0.15986997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00721756,-0.06317708,-0.29272130,-0.13199058,-0.11685130,-0.16745973,-0.14862302,-0.11807622,-0.30599126,-0.00314780,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:19.0,0,0
654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13719931,0.13906740,-0.00800806,0.12756234,0.01971302,0.04362473,-0.04043104,0.09533958,-0.09691720,0.27912024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18497314,0.16754287,0.02123282,0.16400862,0.02727178,0.06093606,-0.04124538,0.09909143,-0.09396116,0.27191597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13559818,0.08537536,-0.08253484,0.09398133,0.01758185,-0.01882135,-0.02742864,0.06711930,-0.18082952,0.14676246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00216290,-0.02380264,-0.21579528,-0.03568852,-0.07319379,-0.10747686,-0.10528363,-0.04663298,-0.25473908,0.04981510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
658,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09017675,0.04655635,-0.06041239,0.11963955,-0.02098248,0.00522561,-0.06680004,0.06016712,-0.12651487,0.21826768,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:20.0,0,0
659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19805875,0.14193124,-0.01524747,0.13397208,0.01895783,0.03396046,-0.03334434,0.08607803,-0.11855367,0.28194967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17294073,0.08904203,-0.08264614,0.10931479,-0.00764670,-0.01917163,-0.05190691,0.04591755,-0.19236039,0.01277151,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06582966,-0.01803540,-0.22489318,-0.02627765,-0.09473738,-0.11388368,-0.12322448,-0.06262802,-0.26010767,0.06746861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02712858,-0.09139270,-0.23967513,-0.07946070,-0.10097439,-0.12036415,-0.12044460,-0.04009570,-0.20998578,0.03438649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09470204,0.15709646,0.00529396,0.14084314,0.01128106,0.05843941,-0.04922229,0.09632456,-0.10957931,0.15886477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:21.0,0,0
664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05634603,0.10903659,-0.04830951,0.07539497,0.01347107,0.01955701,-0.04328748,0.08409084,-0.14898723,0.15247838,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05535048,-0.00105662,-0.17167747,-0.02072893,-0.08904021,-0.06942073,-0.13611819,-0.04476213,-0.22925359,0.07538559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13538921,-0.09828952,-0.29834634,-0.06174992,-0.13777155,-0.16282971,-0.15653080,-0.11398663,-0.31526557,-0.02907983,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07038304,0.12980852,0.01173482,0.18402119,0.00352908,0.06330867,-0.05191647,0.09987909,-0.09086693,0.32909977,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14567074,0.15155366,0.02702189,0.20400931,0.02314847,0.06942297,-0.03722595,0.11203087,-0.10391196,0.31494826,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:22.0,0,0
669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18101744,0.07924403,-0.08875043,0.08962708,-0.03498021,-0.01423201,-0.08211105,0.03274805,-0.18434121,0.20916197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09130087,-0.01181440,-0.21142188,-0.01713210,-0.10479452,-0.09604251,-0.13701425,-0.06009852,-0.25920627,0.14580765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13308050,0.12603860,-0.01972701,0.10362718,-0.01597588,0.05071093,-0.06860220,0.08434503,-0.10090577,0.37769938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15201081,0.15128973,0.01484846,0.14146851,0.00855618,0.06848679,-0.05436680,0.10513926,-0.09730784,0.38685608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18584538,0.09110957,-0.07931745,0.06896444,-0.03550156,-0.00074083,-0.08510293,0.03656914,-0.17321570,0.25007191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:23.0,0,0
674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13321060,0.00608016,-0.19775710,-0.03647076,-0.09222881,-0.08263654,-0.12349652,-0.04184878,-0.24749827,0.14945692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15553176,0.15093493,0.01197468,0.13056229,-0.00429332,0.07574219,-0.05801987,0.10129563,-0.07646284,0.37431437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.19324887,0.19174859,0.05061964,0.15325391,0.03188841,0.10216854,-0.02798345,0.14341091,-0.06121329,0.46588916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11613148,0.10962684,-0.02352229,0.12486532,-0.00553798,0.04444106,-0.05436641,0.08526717,-0.12757440,0.36997795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05517095,0.02337682,-0.11478475,0.13322350,-0.05970271,-0.03036622,-0.09518433,-0.00000232,-0.20591122,0.26979107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:24.0,0,0
679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12916806,0.17146836,0.06058397,0.20942932,0.01343941,0.11083607,-0.04961333,0.11839022,-0.04379564,0.47391671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:25.0,0,0
680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20227028,0.24487054,0.11924805,0.24966766,0.05375243,0.15073022,-0.01985442,0.16957219,-0.01612821,0.50934315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:25.0,0,0
681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15117866,0.17485565,0.05458774,0.18490240,0.02181716,0.09864642,-0.04899748,0.11728760,-0.07943077,0.45024794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:25.0,0,0
682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12194274,0.08839934,-0.04535245,0.11614789,-0.03988414,0.01957837,-0.10187584,0.02612948,-0.15770423,0.29602790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:25.0,0,0
