ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212728
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:28:13
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.11626327,0.74002892,0.64895028,0.85434896,0.75845641,0.53009564,0.48986620,0.84547830,0.41641769,-0.04469060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:25.0,0,0
613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.21861088,0.70659757,0.60904920,0.75397152,0.68294948,0.50243545,0.41794270,0.74489403,0.37718633,-0.03206800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:25.0,0,0
614,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.28082740,0.57372808,0.47367942,0.64471149,0.57855415,0.39389971,0.34036899,0.59412485,0.28735876,0.15336516,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:26.0,0,0
615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.55251265,0.67682397,0.64543879,0.87224466,0.61093521,0.51181149,0.35856593,0.68570489,0.45664358,0.67552382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:26.0,0,0
616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.51334572,0.75686991,0.62820822,0.86311698,0.63164252,0.50374103,0.37497059,0.68858451,0.42583930,0.84903049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:26.0,0,0
617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.17198050,0.61751372,0.52681118,0.64704722,0.59506512,0.44035321,0.35058600,0.62357491,0.35572106,0.88381201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:26.0,0,0
618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69363475,0.43227530,0.38819468,0.37596434,0.53826761,0.33658171,0.30498776,0.54502648,0.27415627,0.74003524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:26.0,0,0
619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.59513527,0.66724223,0.63933718,0.70283294,0.69863951,0.53262454,0.44335774,0.78926176,0.46579447,0.89046299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:27.0,0,0
620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44295108,0.57380706,0.67655557,0.92809886,0.71860635,0.51785457,0.45699045,0.79167306,0.39931932,0.42295855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:27.0,0,0
621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42715070,0.43829814,0.54827583,0.89078856,0.65527111,0.41830465,0.41584361,0.68678778,0.30194598,0.33431146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:27.0,0,0
622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.63653916,0.44636115,0.59813541,0.88230431,0.63800538,0.45688254,0.39653268,0.72014052,0.40876669,0.33716017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:27.0,0,0
623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.11898565,0.76244390,0.69459462,0.93307841,0.68030423,0.55006731,0.42209843,0.74850875,0.43261406,0.37425646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:27.0,0,0
624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26502752,0.68149900,0.58270603,0.70159680,0.60073239,0.48108017,0.35821527,0.63013679,0.37058568,0.59313387,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:28.0,0,0
625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.25680053,0.56373531,0.44423479,0.48098508,0.51564348,0.37999150,0.29153877,0.51530862,0.29686582,0.94940120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:28.0,0,0
626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.33713138,0.80107981,0.70434433,0.71661967,0.64035386,0.58320439,0.39479139,0.73547286,0.52550507,1.61213541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:28.0,0,0
627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.17846358,0.71932697,0.64765501,0.74591309,0.66054434,0.52948624,0.41437915,0.73754638,0.49482021,1.63442671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:28.0,0,0
628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.84178817,0.55031943,0.57522875,0.83504313,0.61527503,0.46107024,0.38710648,0.67492145,0.37415069,1.21674764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:28.0,0,0
629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47068053,0.38662678,0.47737622,0.87193280,0.50817060,0.36190996,0.31250957,0.54410660,0.25341630,0.60870737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:29.0,0,0
630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70036244,0.69046837,0.75425315,1.21158874,0.61294216,0.56353366,0.40615779,0.74675357,0.46247554,0.66446131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:29.0,0,0
631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56559503,0.58751780,0.69942677,1.19519746,0.60993695,0.52469128,0.39973083,0.72396505,0.42275935,0.46011510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:29.0,0,0
632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.84179163,0.50711018,0.54196805,0.95231050,0.51946443,0.42441568,0.33351061,0.58671474,0.31908837,0.38526854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:29.0,0,0
633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.25252438,0.47578079,0.40989953,0.78495902,0.44573599,0.33419213,0.27147731,0.48125458,0.27930716,0.70307922,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:29.0,0,0
634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.44764495,0.76656055,0.65660024,0.88828111,0.61644107,0.54340529,0.39977750,0.74692595,0.49381179,1.37545013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:30.0,0,0
635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.22687542,0.66681731,0.61196715,0.76597643,0.62838006,0.50597817,0.41089809,0.73367083,0.44209206,1.42649782,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:30.0,0,0
636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.84016502,0.46991470,0.46989864,0.62940615,0.55087566,0.39441904,0.35038647,0.63288593,0.33877322,1.01049876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:30.0,0,0
637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.88361806,0.58025342,0.66210133,0.79423982,0.63483071,0.53888077,0.42253700,0.80724043,0.48721689,0.71741778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:30.0,0,0
638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.94976556,0.63469470,0.66497183,0.97461098,0.59652442,0.52362722,0.38660941,0.73602033,0.43147844,0.43938220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:30.0,0,0
639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.24423778,0.60224837,0.59240180,0.89373338,0.52110815,0.47245386,0.31100437,0.61661732,0.35878769,0.37176299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:31.0,0,0
640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.29746640,0.50607079,0.46197644,0.72264671,0.39106193,0.37525570,0.20671375,0.44220427,0.29835683,0.79029691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:31.0,0,0
641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61380076,0.80824828,0.67388570,0.80581570,0.56166703,0.55368108,0.35006174,0.69318563,0.51346570,1.33919537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:31.0,0,0
642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36829507,0.70242172,0.63622892,0.68729639,0.61179227,0.53306234,0.39165527,0.73690623,0.48263595,1.35631478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:31.0,0,0
643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.96346974,0.52089703,0.54399568,0.66381860,0.60050094,0.44035098,0.38073814,0.68282008,0.35482639,0.72754693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:31.0,0,0
644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.97340220,0.44735095,0.60319573,0.78939861,0.60678327,0.46666461,0.39684221,0.73510081,0.43767822,0.49437803,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:32.0,0,0
645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.10598886,0.69540840,0.73798221,1.01649904,0.68699014,0.56325191,0.44124153,0.81361961,0.45358366,0.32122639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:32.0,0,0
646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.44026947,0.68281341,0.68740678,0.90945798,0.57664794,0.52773345,0.31476229,0.65849054,0.41597256,0.30626938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:32.0,0,0
647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.65474153,0.60259283,0.55442905,0.74266565,0.48085573,0.41710097,0.25928298,0.52796710,0.31580737,0.56766826,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:32.0,0,0
648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.73089981,0.84842116,0.75786000,0.89855427,0.63693726,0.58719897,0.36427820,0.74075288,0.50943071,1.00130093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:32.0,0,0
649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.39566112,0.69593102,0.69332111,0.86866343,0.68350506,0.53313506,0.39517269,0.77496225,0.44136941,0.92890161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:33.0,0,0
650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.21207345,0.55586046,0.55128062,0.75194377,0.63145083,0.42468143,0.38125443,0.68389243,0.31314763,0.25135100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:33.0,0,0
651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.28352511,0.69264394,0.72439462,0.82451671,0.68754381,0.56725127,0.41109127,0.81652492,0.49504006,0.19794254,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:33.0,0,0
652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57152653,0.75052834,0.68643510,0.97078019,0.66333884,0.50945312,0.38965967,0.76044071,0.41011381,0.07698179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:33.0,0,0
653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.76551497,0.70095873,0.58546126,0.79434901,0.59377223,0.43627152,0.33530173,0.65106136,0.33268073,0.26521578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:33.0,0,0
654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.81565082,0.66557878,0.58541667,0.51305699,0.68363577,0.46322870,0.39713174,0.79405826,0.46239632,0.74294126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:34.0,0,0
655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.82356954,0.90541691,0.63520014,0.39410540,0.77820724,0.53456080,0.46707669,0.90301353,0.48726389,0.86805719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:34.0,0,0
656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.47939575,0.76246816,0.62129569,0.57656276,0.80868357,0.48112315,0.50643653,0.91082329,0.39780441,0.45622331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:34.0,0,0
657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.34835804,0.63104457,0.61067730,0.74291003,0.71932358,0.44630003,0.41871792,0.82593364,0.41131711,0.08248245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:34.0,0,0
658,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.65471041,0.99501729,0.85051882,1.12624061,0.78361356,0.63128185,0.44634101,0.91459799,0.52274644,-0.05165695,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:34.0,0,0
659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.78810072,0.91761333,0.73318005,0.89956385,0.76085830,0.55050987,0.44199377,0.86562634,0.44982347,0.02315752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:35.0,0,0
660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.78465033,0.78029627,0.54107690,0.43303782,0.74915302,0.43719202,0.44993386,0.83511376,0.39221564,0.34505561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:35.0,0,0
661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.96170700,1.11968362,0.78191471,0.53994077,1.00667655,0.65849805,0.64794910,1.18331194,0.64769787,0.89473045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:35.0,0,0
662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.65599251,1.01004124,0.74048465,0.56645250,1.00165808,0.60622090,0.64038980,1.14408457,0.55162627,0.48372003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:35.0,0,0
663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.40910900,0.82986683,0.67397481,0.71336466,0.85237592,0.52363247,0.52042615,0.95918900,0.41223314,-0.18723580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:35.0,0,0
664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.47448492,1.07537544,0.93040419,1.10205567,0.86743420,0.69270581,0.51336843,1.04007566,0.60330951,-0.11946445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:36.0,0,0
665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.68714356,1.09510720,0.87336999,1.06480455,0.86154407,0.66904694,0.50665522,0.99130857,0.60646850,0.29120296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:36.0,0,0
666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.70881283,0.99166769,0.79887831,0.99475181,0.84164083,0.59693164,0.50263774,0.94590008,0.52176559,0.51601863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:36.0,0,0
667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.60150194,0.84367591,0.62399387,0.58296317,0.79772931,0.48950070,0.47519276,0.87899292,0.40969652,0.32691556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:36.0,0,0
668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61099970,1.12953258,0.86189038,0.75281382,0.97798777,0.68388820,0.62003857,1.14998901,0.64067829,0.51377356,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:36.0,0,0
669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36228967,1.04249752,0.87449825,0.95898283,1.00620520,0.67415959,0.64054781,1.14320457,0.60810149,0.29647520,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:37.0,0,0
670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.27458739,0.91802865,0.82504326,1.11771297,0.90555865,0.60778522,0.55484420,0.99596864,0.49643832,0.22360884,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:37.0,0,0
671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.40758491,0.81766152,0.71031225,1.06329489,0.75119084,0.49862683,0.42856210,0.79071814,0.41159117,0.24156067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:37.0,0,0
672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.80169940,1.11240518,0.92189366,1.14290500,0.84592682,0.68830043,0.39726511,0.97318012,0.67421031,0.73538131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:37.0,0,0
673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.83723080,1.09508157,0.84712481,0.96529001,0.89570862,0.63763374,0.53664231,0.99601144,0.61200285,0.82712466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:37.0,0,0
674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.59621322,0.96318829,0.76411057,0.82453877,0.88476217,0.57810313,0.53593343,0.96115810,0.50768185,0.69682735,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:38.0,0,0
675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.14558208,0.75776446,0.68370754,0.88972473,0.83941448,0.49241915,0.45599321,0.87278539,0.40934721,0.36725691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:38.0,0,0
676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.10684276,0.75784117,0.83032525,1.20055103,0.82662010,0.57749879,0.48828739,0.91731703,0.55525213,0.27657774,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:38.0,0,0
677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41814017,1.03967810,0.92305309,1.42986023,0.87585068,0.66136861,0.48790586,0.94707537,0.56433713,0.22982682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:38.0,0,0
678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61202502,0.96136498,0.81290382,1.16323853,0.83558607,0.59106725,0.48245975,0.88621694,0.50973070,0.45526358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:38.0,0,0
679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.52543616,0.80634272,0.65182149,0.84966362,0.77687520,0.47920540,0.44619101,0.79699451,0.41751799,0.66346532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:39.0,0,0
680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.16725349,0.62251157,0.51545525,0.64656556,0.71732891,0.37451363,0.40457952,0.70941287,0.34324154,0.46650058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:39.0,0,0
681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.15671706,0.95146924,0.90768594,1.24734509,0.93873674,0.66093028,0.57591623,1.02562261,0.61641479,0.67064530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:39.0,0,0
682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.09006071,0.91785318,0.94983524,1.33883798,0.87002432,0.67466849,0.47022471,0.90868050,0.59152299,0.50489593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:39.0,0,0
683,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06012750,0.73803377,0.78625745,1.37968338,0.73063278,0.55825621,0.39489448,0.71568453,0.52079928,0.59601027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:39.0,0,0
684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41984594,0.67800975,0.63156790,1.00672865,0.59771115,0.44544142,0.28805301,0.57273388,0.42305669,0.88732147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:40.0,0,0
685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.62322855,0.97274613,0.87305874,1.02474475,0.80426365,0.65165341,0.45557341,0.87365109,0.63532889,1.29149508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:40.0,0,0
686,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.07637620,0.81870991,0.83857393,1.04404032,0.87894225,0.62703931,0.52175844,0.93077582,0.57947731,0.92524230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:40.0,0,0
687,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87341756,0.73171544,0.81310910,1.19046652,0.79765093,0.57458037,0.45688468,0.81229246,0.49581534,0.58261037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:40.0,0,0
688,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.54370725,0.70665193,0.67317563,1.25347340,0.68553030,0.46897575,0.34431738,0.59987360,0.36016825,0.42391127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:40.0,0,0
689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.07948267,1.00288785,0.97419912,1.47435725,0.74343622,0.71750194,0.43740788,0.79567522,0.64565450,1.14094627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:41.0,0,0
690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.80234832,1.03180218,0.77175987,1.15175939,0.84324592,0.68137026,0.51076341,0.81793827,0.60454720,1.41768777,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:30:41.0,0,0
